TGW,HI,BM,NDVI_VG1,NDVI_VG2,NDVI_VG4,NDVI_GF1,NDVI_GF2,NDVI_GF3,NDVI_UAV_3,NDVI_UAV_4,NDVI_UAV_5,20151213-20160111_TempOut_AVG,20151213-20160111_HiTemp_AVG,20151213-20160111_LowTemp_AVG,20151213-20160111_OutHum_AVG,20151213-20160111_DewPt_AVG,20151213-20160111_WindSpeed_AVG,20151213-20160111_WindRun_AVG,20151213-20160111_HiSpeed_AVG,20151213-20160111_WindChill_AVG,20151213-20160111_HeatIndex_AVG,20151213-20160111_THWIndex_AVG,20151213-20160111_Bar_AVG,20151213-20160111_Rain_AVG,20151213-20160111_RainRate_AVG,20151213-20160111_SolarRad_AVG,20151213-20160111_SolarEnergy_AVG,20151213-20160111_HiSolarRad_AVG,20151213-20160111_UVIndex_AVG,20151213-20160111_UVDose_AVG,20151213-20160111_HiUV_AVG,20151213-20160111_HeatD_D_AVG,20151213-20160111_Cool_DD_AVG,20151213-20160111_InTemp_AVG,20151213-20160111_InHum_AVG,20151213-20160111_InDew_AVG,20151213-20160111_InHeat_AVG,20151213-20160111_InEMC_AVG,20151213-20160111_InAirDensity_AVG,20151213-20160111_ET_AVG,20151213-20160111_WindSamp_AVG,20151213-20160111_ISSRecept_AVG,20160112-20160210_TempOut_AVG,20160112-20160210_HiTemp_AVG,20160112-20160210_LowTemp_AVG,20160112-20160210_OutHum_AVG,20160112-20160210_DewPt_AVG,20160112-20160210_WindSpeed_AVG,20160112-20160210_WindRun_AVG,20160112-20160210_HiSpeed_AVG,20160112-20160210_WindChill_AVG,20160112-20160210_HeatIndex_AVG,20160112-20160210_THWIndex_AVG,20160112-20160210_Bar_AVG,20160112-20160210_Rain_AVG,20160112-20160210_RainRate_AVG,20160112-20160210_SolarRad_AVG,20160112-20160210_SolarEnergy_AVG,20160112-20160210_HiSolarRad_AVG,20160112-20160210_UVIndex_AVG,20160112-20160210_UVDose_AVG,20160112-20160210_HiUV_AVG,20160112-20160210_HeatD_D_AVG,20160112-20160210_Cool_DD_AVG,20160112-20160210_InTemp_AVG,20160112-20160210_InHum_AVG,20160112-20160210_InDew_AVG,20160112-20160210_InHeat_AVG,20160112-20160210_InEMC_AVG,20160112-20160210_InAirDensity_AVG,20160112-20160210_ET_AVG,20160112-20160210_WindSamp_AVG,20160112-20160210_ISSRecept_AVG,20160211-20160216_TempOut_AVG,20160211-20160216_HiTemp_AVG,20160211-20160216_LowTemp_AVG,20160211-20160216_OutHum_AVG,20160211-20160216_DewPt_AVG,20160211-20160216_WindSpeed_AVG,20160211-20160216_WindRun_AVG,20160211-20160216_HiSpeed_AVG,20160211-20160216_WindChill_AVG,20160211-20160216_HeatIndex_AVG,20160211-20160216_THWIndex_AVG,20160211-20160216_Bar_AVG,20160211-20160216_Rain_AVG,20160211-20160216_RainRate_AVG,20160211-20160216_SolarRad_AVG,20160211-20160216_SolarEnergy_AVG,20160211-20160216_HiSolarRad_AVG,20160211-20160216_UVIndex_AVG,20160211-20160216_UVDose_AVG,20160211-20160216_HiUV_AVG,20160211-20160216_HeatD_D_AVG,20160211-20160216_Cool_DD_AVG,20160211-20160216_InTemp_AVG,20160211-20160216_InHum_AVG,20160211-20160216_InDew_AVG,20160211-20160216_InHeat_AVG,20160211-20160216_InEMC_AVG,20160211-20160216_InAirDensity_AVG,20160211-20160216_ET_AVG,20160211-20160216_WindSamp_AVG,20160211-20160216_ISSRecept_AVG,YLD
40.2,0.466671272,1304.867223,0.316,0.758,0.651,0.522,0.513,0.341,0.698,0.69,0.829,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,533
35,0.466671272,1304.867223,0.493,0.767,0.644,0.564,0.635,0.469,0.704,0.72,0.852,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,588
37.1,0.466671272,1304.867223,0.34,0.729,0.665,0.726,0.724,0.542,0.732,0.745,0.877,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,578
44.7,0.47,1544,0.344,0.787,0.676,0.562,0.603,0.455,0.732,0.738,0.854,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,717
46,0.466671272,1304.867223,0.323,0.716,0.735,0.628,0.693,0.533,0.719,0.724,0.852,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,639
43.3,0.466671272,1304.867223,0.271,0.811,0.677,0.491,0.571,0.423,0.727,0.738,0.844,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,671
40.4,0.466671272,1304.867223,0.395,0.761,0.684,0.648,0.644,0.441,0.71,0.729,0.846,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,672
42.4,0.466671272,1304.867223,0.474,0.807,0.644,0.581,0.675,0.521,0.717,0.737,0.842,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,721
44.2,0.466671272,1304.867223,0.599,0.782,0.681,0.598,0.695,0.488,0.716,0.739,0.868,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,778
41.3,0.466671272,1304.867223,0.436,0.728,0.621,0.602,0.634,0.478,0.697,0.709,0.843,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,709
45.7,0.47,1681,0.288058647,0.756,0.716,0.649,0.703,0.578,0.718,0.738,0.865,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,783
49,0.466671272,1304.867223,0.288058647,0.793,0.648,0.625,0.688,0.514,0.712,0.722,0.839,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,724
40.8,0.47,1222,0.614,0.724,0.73,0.61,0.584,0.428,0.708,0.706,0.841,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,589
38.3,0.466671272,1304.867223,0.424,0.787,0.644,0.551,0.594,0.459,0.685,0.687,0.809,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,517
34.2,0.466671272,1304.867223,0.276,0.765,0.674,0.602,0.607,0.456,0.708,0.716,0.852,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,643
35.9,0.466671272,1304.867223,0.255,0.764,0.662,0.58,0.62,0.455,0.72,0.727,0.861,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,632
40,0.466671272,1304.867223,0.449,0.755,0.618,0.559,0.628,0.443,0.705,0.738,0.859,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,592
40.1,0.466671272,1304.867223,0.29,0.779,0.611,0.568,0.642,0.453,0.698,0.689,0.812,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,584
42.5,0.466671272,1304.867223,0.454,0.759,0.688,0.631,0.625,0.406,0.69,0.665,0.797,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,654
43.5,0.466671272,1304.867223,0.317,0.785,0.527,0.482,0.633,0.45,0.693,0.707,0.837,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,616
43.6,0.466671272,1304.867223,0.288058647,0.821,0.696,0.589,0.612,0.5,0.694,0.708,0.843,17.70236967,17.83751367,17.56646008,67.73022238,10.85267955,1.129784907,0.189125046,4.07218374,17.70014583,17.51421801,17.51195771,1009.123843,0,0,155.5803864,2.230273423,169.7528254,0.036456435,0.002592052,0.051039008,0,0,22.97557419,48.87823551,11.60393729,22.61356179,9.060689027,1.1717716,0.019310973,227.447685,99.4713817,15.86222222,15.99331019,15.73039352,71.93819444,10.11907407,3.675,0.613865741,6.961273148,15.7962037,15.74131944,15.67509259,1009.626273,0.004032407,0.409930556,182.4303241,2.615141204,195.0060185,0.158148148,0.011284722,0.182314815,0,0,21.35208333,52.74444444,11.22569444,20.89444444,9.777634259,1.179106991,0.022712963,221.7655093,97.14708333,17.26907074,17.38973648,17.15048544,78.26213592,13.06477115,3.159500693,0.52778086,6.202080444,17.25381415,17.41636616,17.40124827,1007.800416,0.000693481,0,192.70319,2.762454924,211.5797503,0.323023578,0.023106796,0.379056865,0,0,23.16920943,55.47295423,13.71539528,23.15117892,10.1589043,1.167115534,0.022468793,225.3495146,98.72662968,632
